Employee_ID,Name,Gender,Age,Department,Job_Role,Education,Experience,Salary,City,Joining_Date,Promotion,Satisfaction,Attrition
9358,Anjali Verma,Male,44,Marketing,SEO Specialist,B.Tech,16,91423,Kolkata,2019-06-19,Yes,4,Yes
9359,Rohan Kumar,Female,38,Operations,Supervisor,B.Tech,12,76360,Lucknow,2023-11-30,Yes,1,Yes
9360,Priya Mehta,Male,48,Operations,Supervisor,M.Com,19,87021,Lucknow,2022-07-27,No,5,No
9361,Sneha Mehta,Male,40,Operations,Supervisor,B.Com,15,83604,Pune,2017-12-16,No,2,Yes
9362,Anjali Mehta,Male,32,Marketing,Marketing Executive,B.Com,6,64581,Noida,2022-02-07,Yes,1,Yes
9363,Rohan Roy,Female,43,Sales,Sales Manager,MBA,18,85270,Chennai,2020-02-10,Yes,4,No
9364,Rahul Joshi,Female,38,HR,Recruiter,MBA,11,71095,Bengaluru,2022-04-14,No,5,No
9365,Deepak Kumar,Male,40,Marketing,Marketing Executive,B.Com,13,78145,Delhi,2022-01-27,Yes,4,No
9366,Sneha Mehta,Male,29,Sales,Sales Manager,MBA,1,46585,Kolkata,2018-07-02,No,2,Yes
9367,Deepak Gupta,Male,40,Operations,Operations Executive,M.Com,12,70149,Lucknow,2023-03-11,No,3,No
9368,Arjun Singh,Male,35,Finance,Accountant,B.Tech,7,76565,Lucknow,2018-12-06,No,3,No
9369,Mohit Kumar,Female,43,Operations,Operations Executive,M.Com,13,74444,Kolkata,2022-05-17,No,2,No
9370,Pooja Verma,Female,28,HR,Recruiter,M.Com,7,56948,Kolkata,2016-11-27,Yes,2,Yes
9371,Arjun Verma,Male,40,Sales,Sales Executive,MBA,16,80432,Chennai,2024-12-07,Yes,1,No
9372,Vikas Yadav,Female,46,Finance,Accountant,B.Tech,18,98426,Mumbai,2018-06-17,No,1,No
9373,Priya Sharma,Female,35,Marketing,Marketing Executive,B.Com,5,61381,Pune,2019-04-12,No,1,No
9374,Kiran Gupta,Female,39,Marketing,Marketing Executive,B.Tech,9,69706,Mumbai,2023-02-12,No,1,No
9375,Rahul Singh,Male,36,Operations,Supervisor,M.Com,10,68288,Pune,2017-06-18,Yes,2,No
9376,Sonia Mehta,Female,24,Marketing,Marketing Executive,B.Com,0,50364,Delhi,2023-04-11,No,4,No
9377,Neha Sharma,Male,39,HR,HR Executive,B.Tech,16,83647,Chennai,2022-09-26,Yes,3,No
9378,Neha Mehta,Female,27,HR,Recruiter,MBA,5,52889,Mumbai,2023-05-24,No,3,No
9379,Rahul Mehta,Male,50,IT,QA Engineer,B.Com,20,115823,Noida,2021-07-02,Yes,2,No
9380,Arjun Mehta,Male,34,Finance,Accountant,B.Tech,13,84642,Chennai,2016-03-17,No,4,No
9381,Rohan Patel,Female,28,Operations,Supervisor,M.Com,6,61009,Chennai,2020-02-09,Yes,2,Yes
9382,Kiran Yadav,Male,39,IT,Analyst,B.Com,11,91209,Kolkata,2017-03-20,Yes,3,No
9383,Rohan Patel,Female,45,Finance,Financial Analyst,Graduate,19,104390,Delhi,2024-01-25,Yes,1,Yes
9384,Vikas Singh,Female,43,Sales,Sales Manager,B.Tech,17,91201,Kolkata,2020-02-16,Yes,5,No
9385,Deepak Sharma,Male,27,Marketing,Marketing Executive,MBA,1,50679,Noida,2021-12-23,No,5,No
9386,Priya Joshi,Female,37,HR,HR Executive,B.Com,10,61776,Lucknow,2021-10-16,No,4,No
9387,Mohit Yadav,Female,43,Finance,Accountant,Graduate,17,100242,Kolkata,2020-01-13,No,3,No
9388,Deepak Kumar,Male,34,Finance,Financial Analyst,B.Tech,10,75351,Kolkata,2022-12-19,No,4,No
9389,Vikas Singh,Female,31,Sales,Sales Executive,Graduate,4,58118,Lucknow,2018-12-07,No,1,Yes
9390,Kiran Singh,Male,32,Operations,Supervisor,Graduate,11,67929,Pune,2016-11-25,No,2,Yes
9391,Nisha Patel,Female,45,IT,Analyst,M.Com,15,105450,Pune,2017-11-13,No,4,No
9392,Vikas Yadav,Male,45,Operations,Operations Executive,Graduate,16,83785,Ahmedabad,2016-05-30,Yes,1,Yes
9393,Rahul Patel,Female,35,Operations,Operations Executive,M.Com,14,74172,Jaipur,2022-12-19,Yes,2,No
9394,Priya Patel,Female,37,HR,Recruiter,M.Com,15,82275,Lucknow,2018-12-17,No,5,No
9395,Rohan Mehta,Male,39,Finance,Financial Analyst,MBA,16,94845,Pune,2020-05-09,Yes,5,No
9396,Sonia Sharma,Male,32,IT,Developer,Graduate,6,77381,Chennai,2021-06-02,No,3,No
9397,Arjun Patel,Male,41,HR,Recruiter,MBA,18,89133,Pune,2022-05-27,Yes,4,No
9398,Arjun Verma,Female,24,IT,Analyst,Graduate,4,76551,Delhi,2021-11-03,No,2,No
9399,Amit Roy,Male,33,IT,QA Engineer,MBA,8,85725,Delhi,2018-10-12,Yes,3,Yes
9400,Priya Roy,Female,27,HR,Recruiter,B.Tech,5,57199,Lucknow,2019-12-11,No,1,Yes
9401,Sonia Verma,Male,25,Sales,Sales Manager,B.Com,1,47512,Chennai,2016-12-08,No,4,No
9402,Kiran Kumar,Male,37,Marketing,Marketing Executive,MBA,10,73680,Kolkata,2021-10-27,No,2,Yes
9403,Kiran Singh,Male,26,HR,Recruiter,M.Com,5,51257,Mumbai,2015-01-29,No,2,No
9404,Sonia Gupta,Male,41,Marketing,SEO Specialist,B.Tech,19,97747,Delhi,2015-09-13,Yes,5,No
9405,Amit Sharma,Female,43,Finance,Accountant,M.Com,17,94074,Jaipur,2023-05-28,No,2,No
9406,Nisha Roy,Male,40,Operations,Operations Executive,B.Com,18,82536,Delhi,2020-03-11,No,5,No
9407,Amit Mehta,Male,41,Operations,Supervisor,B.Tech,16,79325,Jaipur,2019-08-09,No,3,No
9408,Sneha Gupta,Male,34,Marketing,SEO Specialist,B.Com,12,77733,Lucknow,2021-04-26,Yes,2,No
9409,Rahul Kumar,Female,33,Marketing,Marketing Executive,B.Tech,11,79707,Delhi,2023-02-17,Yes,5,No
9410,Sneha Joshi,Female,44,IT,QA Engineer,B.Tech,17,112151,Pune,2017-09-06,Yes,3,No
9411,Deepak Verma,Male,34,IT,Analyst,Graduate,8,86298,Ahmedabad,2019-04-10,Yes,5,No
9412,Vikas Mehta,Female,42,IT,Analyst,B.Tech,13,99193,Mumbai,2017-04-01,No,3,No
9413,Neha Verma,Male,24,Marketing,Marketing Executive,Graduate,2,57528,Mumbai,2017-03-21,No,2,Yes
9414,Rahul Gupta,Male,36,HR,Recruiter,M.Com,11,63220,Bengaluru,2021-05-25,No,1,Yes
9415,Vikas Patel,Male,43,HR,HR Executive,M.Com,16,79350,Kolkata,2021-03-04,No,2,No
9416,Nisha Patel,Male,37,Sales,Sales Manager,B.Com,17,88779,Ahmedabad,2017-12-31,No,5,No
9417,Nisha Patel,Male,39,Marketing,SEO Specialist,MBA,11,73234,Ahmedabad,2015-10-10,Yes,2,Yes
9418,Mohit Verma,Female,24,Finance,Financial Analyst,B.Tech,4,68944,Pune,2021-08-19,No,1,Yes
9419,Mohit Singh,Male,22,Marketing,SEO Specialist,B.Tech,2,54471,Noida,2015-12-20,No,4,No
9420,Mohit Roy,Female,25,IT,QA Engineer,MBA,5,81802,Noida,2022-02-05,No,4,No
9421,Sneha Kumar,Male,44,IT,Developer,B.Tech,19,108933,Mumbai,2024-11-22,Yes,4,Yes
9422,Sneha Verma,Male,39,Sales,Sales Manager,M.Com,15,79338,Noida,2023-08-24,No,5,No
9423,Nisha Roy,Male,31,Marketing,Marketing Executive,B.Tech,2,56793,Jaipur,2018-09-09,No,4,No
9424,Priya Singh,Male,28,IT,QA Engineer,B.Tech,6,81360,Bengaluru,2024-07-18,Yes,1,Yes
9425,Amit Joshi,Male,30,Operations,Operations Executive,Graduate,5,51301,Lucknow,2024-09-23,No,1,No
9426,Sonia Roy,Male,47,IT,Developer,B.Com,20,110796,Mumbai,2022-05-16,Yes,5,No
9427,Rohan Yadav,Female,39,Marketing,Marketing Executive,MBA,16,85259,Mumbai,2017-10-19,No,2,No
9428,Sneha Roy,Female,34,HR,Recruiter,MBA,14,77415,Kolkata,2015-09-22,No,2,Yes
9429,Kiran Roy,Male,43,IT,Analyst,MBA,14,101197,Ahmedabad,2019-06-26,No,4,No
9430,Mohit Joshi,Male,31,IT,Developer,B.Tech,6,79159,Chennai,2015-05-06,No,4,No
9431,Nisha Singh,Female,40,Operations,Supervisor,B.Tech,19,84641,Lucknow,2023-05-27,Yes,5,No
9432,Anjali Yadav,Male,31,IT,Analyst,M.Com,10,88886,Chennai,2024-10-21,No,3,No
9433,Sneha Mehta,Female,45,Marketing,SEO Specialist,M.Com,16,92695,Jaipur,2024-11-16,Yes,4,No
9434,Rahul Roy,Male,27,Operations,Supervisor,M.Com,4,51977,Noida,2024-01-07,No,3,No
9435,Priya Patel,Male,35,Marketing,Marketing Executive,B.Tech,15,86248,Mumbai,2015-09-07,No,4,Yes
9436,Neha Mehta,Female,39,Marketing,Marketing Executive,Graduate,13,80571,Jaipur,2022-03-05,Yes,2,Yes
9437,Arjun Mehta,Female,24,Sales,Sales Manager,B.Com,4,50184,Ahmedabad,2021-08-05,No,1,Yes
9438,Sonia Sharma,Male,37,IT,Developer,Graduate,17,112498,Pune,2022-09-05,No,5,No
9439,Pooja Roy,Male,27,Sales,Sales Executive,M.Com,7,61793,Bengaluru,2020-08-03,Yes,5,No
9440,Priya Gupta,Male,48,Finance,Accountant,MBA,19,97647,Chennai,2022-12-18,Yes,5,No
9441,Kiran Joshi,Male,36,HR,HR Executive,B.Tech,6,53684,Chennai,2021-06-28,No,1,Yes
9442,Rahul Singh,Female,37,Finance,Financial Analyst,B.Com,14,88512,Bengaluru,2024-03-22,Yes,1,Yes
9443,Arjun Joshi,Male,26,Marketing,SEO Specialist,M.Com,1,53984,Pune,2022-12-27,No,4,No
9444,Pooja Singh,Female,36,Marketing,Marketing Executive,B.Com,6,66228,Delhi,2017-11-17,Yes,4,No
9445,Pooja Singh,Female,38,Finance,Financial Analyst,Graduate,10,77922,Pune,2017-06-27,Yes,5,No
9446,Kiran Joshi,Male,38,Finance,Accountant,B.Com,11,77752,Kolkata,2018-04-02,No,3,No
9447,Pooja Verma,Male,42,Sales,Sales Executive,M.Com,14,78182,Noida,2021-07-28,Yes,3,Yes
9448,Neha Yadav,Female,38,Sales,Sales Executive,B.Tech,18,92532,Jaipur,2022-03-29,Yes,2,Yes
9449,Anjali Patel,Female,38,IT,Analyst,B.Com,12,95838,Delhi,2019-05-01,No,4,No
9450,Amit Singh,Male,46,IT,QA Engineer,MBA,16,102128,Pune,2016-07-15,No,3,Yes
9451,Sneha Roy,Male,34,Operations,Operations Executive,M.Com,14,74465,Lucknow,2016-03-04,No,4,No
9452,Kiran Patel,Male,41,IT,Developer,B.Com,20,113397,Bengaluru,2024-06-28,No,4,No
9453,Kiran Mehta,Female,36,IT,Analyst,Graduate,10,93879,Lucknow,2019-07-07,No,3,No
9454,Arjun Mehta,Male,31,Marketing,Marketing Executive,B.Tech,8,68595,Pune,2018-06-12,No,5,No
9455,Anjali Roy,Male,40,Finance,Accountant,MBA,15,96594,Noida,2016-10-05,Yes,1,Yes
9456,Amit Gupta,Male,25,HR,Recruiter,B.Com,5,55509,Delhi,2016-06-02,No,3,No
9457,Sonia Gupta,Male,35,HR,HR Executive,M.Com,14,76536,Pune,2016-01-21,Yes,3,No
9458,Anjali Mehta,Male,46,Operations,Operations Executive,Graduate,16,81552,Noida,2023-12-23,No,1,No
9459,Pooja Kumar,Male,43,Finance,Accountant,Graduate,18,97398,Chennai,2022-12-18,No,2,No
9460,Rahul Singh,Male,29,HR,Recruiter,B.Com,7,57032,Lucknow,2023-07-07,No,1,No
9461,Sneha Gupta,Female,42,Sales,Sales Manager,B.Tech,20,97838,Jaipur,2024-04-18,No,1,Yes
9462,Mohit Kumar,Female,48,IT,Developer,M.Com,19,107843,Ahmedabad,2016-04-08,No,3,No
9463,Deepak Verma,Male,33,Marketing,SEO Specialist,Graduate,11,77880,Chennai,2019-05-24,No,3,No
9464,Neha Patel,Male,35,IT,Analyst,MBA,14,98133,Noida,2015-05-12,No,2,No
9465,Rohan Verma,Female,40,HR,HR Executive,MBA,11,70260,Mumbai,2019-11-19,No,3,No
9466,Rohan Sharma,Female,26,Finance,Accountant,B.Tech,2,61002,Lucknow,2016-12-04,No,3,Yes
9467,Amit Joshi,Female,33,HR,Recruiter,MBA,4,46546,Jaipur,2024-07-09,No,5,No
9468,Priya Joshi,Female,42,IT,Analyst,MBA,12,93016,Lucknow,2021-04-22,Yes,4,No
9469,Sneha Roy,Female,33,HR,HR Executive,B.Com,4,54454,Ahmedabad,2022-08-20,No,5,No
9470,Priya Kumar,Female,40,Sales,Sales Manager,M.Com,14,80355,Jaipur,2024-11-04,No,2,No
9471,Sneha Sharma,Male,26,HR,Recruiter,B.Com,2,43710,Chennai,2017-06-18,No,3,No
9472,Neha Roy,Female,44,Finance,Financial Analyst,B.Com,20,104835,Delhi,2023-08-13,No,3,No
9473,Anjali Joshi,Male,35,Marketing,SEO Specialist,B.Tech,10,70592,Pune,2020-01-16,No,5,No
9474,Arjun Mehta,Female,29,IT,Analyst,B.Tech,2,65053,Chennai,2020-07-16,No,5,No
9475,Pooja Kumar,Female,36,Operations,Operations Executive,B.Tech,12,73212,Ahmedabad,2023-10-09,No,3,No
9476,Vikas Patel,Male,42,Sales,Sales Executive,M.Com,17,89775,Chennai,2015-04-29,No,1,No
9477,Sneha Singh,Male,23,Operations,Supervisor,Graduate,1,45580,Mumbai,2018-09-08,No,5,No
9478,Rohan Verma,Male,34,Marketing,SEO Specialist,Graduate,10,68460,Mumbai,2019-01-22,No,1,Yes
9479,Kiran Verma,Female,22,Sales,Sales Executive,Graduate,2,50745,Delhi,2021-11-16,No,2,No
9480,Rohan Roy,Male,38,IT,Analyst,B.Com,14,96930,Delhi,2024-11-21,No,4,No
9481,Arjun Mehta,Male,32,Marketing,SEO Specialist,Graduate,12,76049,Bengaluru,2023-09-21,No,1,Yes
9482,Rahul Yadav,Female,48,Finance,Accountant,M.Com,18,98130,Pune,2016-06-22,Yes,2,Yes
9483,Pooja Verma,Female,33,IT,Analyst,Graduate,12,98452,Mumbai,2015-02-12,No,3,No
9484,Vikas Verma,Male,40,HR,HR Executive,B.Tech,17,82698,Noida,2016-05-13,Yes,2,No
9485,Arjun Kumar,Male,24,Marketing,SEO Specialist,Graduate,0,52644,Delhi,2020-05-22,No,4,No
9486,Pooja Joshi,Male,26,Operations,Operations Executive,M.Com,5,49585,Mumbai,2021-02-26,No,1,No
9487,Amit Verma,Female,38,Finance,Financial Analyst,MBA,13,89310,Jaipur,2016-08-16,Yes,5,Yes
9488,Priya Mehta,Female,29,Finance,Accountant,B.Tech,2,61383,Mumbai,2018-01-17,No,3,No
9489,Kiran Roy,Female,27,Operations,Operations Executive,B.Com,3,45595,Kolkata,2023-11-26,No,5,No
9490,Anjali Patel,Male,23,IT,Analyst,Graduate,0,61693,Lucknow,2023-10-03,No,1,Yes
9491,Anjali Sharma,Female,31,Sales,Sales Manager,MBA,1,52370,Noida,2023-02-27,No,5,No
9492,Nisha Yadav,Female,32,Sales,Sales Executive,B.Com,8,66429,Lucknow,2020-05-09,No,3,No
9493,Amit Kumar,Female,44,Finance,Financial Analyst,B.Tech,20,103962,Noida,2016-06-08,Yes,5,No
9494,Rohan Verma,Male,41,Marketing,Marketing Executive,Graduate,20,101262,Noida,2022-04-30,No,3,No
9495,Kiran Joshi,Male,23,Sales,Sales Manager,Graduate,3,48193,Chennai,2020-03-22,No,5,No
9496,Kiran Kumar,Female,41,Marketing,Marketing Executive,B.Tech,15,85715,Lucknow,2016-11-02,Yes,2,No
9497,Neha Mehta,Male,35,HR,Recruiter,B.Tech,6,57100,Delhi,2019-08-04,Yes,5,No
9498,Vikas Kumar,Female,37,Finance,Accountant,MBA,8,72529,Mumbai,2019-03-10,Yes,2,Yes
9499,Arjun Mehta,Female,37,Marketing,SEO Specialist,M.Com,8,67624,Delhi,2015-10-19,Yes,3,No
9500,Neha Verma,Male,36,Operations,Supervisor,M.Com,15,82612,Jaipur,2019-07-13,Yes,2,No
9501,Arjun Gupta,Male,47,Sales,Sales Executive,Graduate,19,92063,Jaipur,2022-11-18,Yes,3,No
9502,Mohit Roy,Male,23,Marketing,Marketing Executive,B.Tech,3,57359,Pune,2016-02-28,No,5,No
9503,Kiran Sharma,Female,36,Sales,Sales Manager,M.Com,15,79020,Mumbai,2019-11-30,Yes,1,No
9504,Pooja Verma,Male,38,Operations,Supervisor,MBA,18,84673,Chennai,2016-02-01,No,2,No
9505,Deepak Sharma,Male,38,Marketing,Marketing Executive,B.Tech,17,94637,Bengaluru,2016-09-02,Yes,4,No
9506,Mohit Kumar,Female,42,HR,Recruiter,MBA,19,82860,Noida,2022-09-16,No,4,No
9507,Neha Patel,Female,40,Sales,Sales Executive,B.Tech,16,86355,Bengaluru,2023-10-17,Yes,2,Yes
9508,Kiran Gupta,Male,30,Finance,Financial Analyst,B.Com,7,68339,Jaipur,2015-09-28,No,4,No
9509,Rohan Kumar,Male,27,Finance,Financial Analyst,M.Com,3,63905,Delhi,2019-05-20,No,5,No
9510,Pooja Mehta,Male,30,Sales,Sales Executive,B.Com,7,66809,Jaipur,2015-01-19,No,2,No
9511,Nisha Singh,Male,37,HR,Recruiter,M.Com,10,65089,Mumbai,2021-03-09,Yes,3,No
9512,Arjun Mehta,Male,46,Marketing,SEO Specialist,Graduate,16,85866,Noida,2016-05-30,No,1,Yes
9513,Priya Roy,Male,37,Finance,Accountant,MBA,9,80952,Delhi,2024-05-18,No,4,No
9514,Amit Kumar,Female,34,IT,QA Engineer,M.Com,11,92933,Kolkata,2022-06-14,Yes,2,No
9515,Arjun Singh,Male,40,Finance,Accountant,B.Tech,10,81820,Jaipur,2021-01-03,Yes,1,Yes
9516,Sneha Verma,Female,40,Marketing,Marketing Executive,Graduate,16,84458,Ahmedabad,2024-01-31,No,5,No
9517,Mohit Mehta,Female,40,Sales,Sales Executive,Graduate,20,90213,Chennai,2024-09-16,No,5,No
9518,Nisha Singh,Female,43,IT,Developer,B.Tech,19,110824,Bengaluru,2023-04-16,No,3,No
9519,Priya Gupta,Female,39,IT,QA Engineer,B.Tech,18,110596,Jaipur,2020-08-05,No,5,No
9520,Deepak Verma,Male,37,Sales,Sales Executive,B.Com,10,70832,Ahmedabad,2023-09-13,No,2,No
9521,Sonia Sharma,Male,32,Marketing,Marketing Executive,B.Com,12,75354,Noida,2022-03-15,Yes,1,Yes
9522,Arjun Verma,Male,37,Operations,Operations Executive,Graduate,13,76664,Chennai,2016-09-05,Yes,2,Yes
9523,Arjun Joshi,Female,46,HR,HR Executive,B.Com,20,94635,Mumbai,2022-02-26,Yes,2,No
9524,Priya Kumar,Male,30,Operations,Supervisor,MBA,2,51917,Noida,2015-04-28,No,1,Yes
9525,Nisha Roy,Male,33,HR,HR Executive,Graduate,4,45800,Pune,2022-09-24,No,3,No
9526,Deepak Gupta,Male,41,Operations,Operations Executive,Graduate,20,95308,Pune,2019-01-29,No,3,Yes
9527,Deepak Patel,Male,37,Sales,Sales Executive,M.Com,12,78397,Delhi,2023-07-16,No,3,No
9528,Amit Mehta,Female,24,Sales,Sales Manager,Graduate,3,48046,Delhi,2022-07-03,No,2,Yes
9529,Mohit Patel,Female,45,Sales,Sales Manager,MBA,20,92018,Ahmedabad,2021-09-03,Yes,2,No
9530,Rohan Gupta,Female,33,Operations,Operations Executive,B.Com,12,67577,Ahmedabad,2021-05-13,Yes,5,No
9531,Rohan Singh,Male,41,Marketing,SEO Specialist,M.Com,20,97406,Chennai,2024-11-09,No,5,No
9532,Vikas Roy,Male,41,HR,HR Executive,Graduate,19,92175,Delhi,2020-06-28,No,1,Yes
9533,Mohit Sharma,Male,43,HR,Recruiter,MBA,14,79194,Chennai,2023-08-03,No,3,Yes
9534,Rohan Verma,Male,42,Marketing,Marketing Executive,M.Com,13,78074,Lucknow,2021-06-27,Yes,4,No
9535,Rahul Patel,Male,27,IT,QA Engineer,M.Com,7,80793,Chennai,2022-10-21,No,3,No
9536,Rahul Verma,Female,36,Finance,Accountant,Graduate,13,88182,Jaipur,2023-03-21,Yes,4,No
9537,Nisha Kumar,Male,29,Marketing,SEO Specialist,Graduate,5,57100,Chennai,2017-10-18,No,5,No
9538,Vikas Gupta,Male,43,IT,Analyst,B.Tech,19,109851,Noida,2017-07-29,Yes,2,Yes
9539,Anjali Sharma,Male,29,Marketing,SEO Specialist,B.Com,3,53021,Jaipur,2021-09-01,No,2,Yes
9540,Sonia Kumar,Female,40,Marketing,Marketing Executive,M.Com,19,91207,Pune,2017-01-06,No,1,No
9541,Arjun Kumar,Male,44,Operations,Supervisor,Graduate,18,90014,Noida,2023-10-27,No,4,No
9542,Amit Singh,Male,41,IT,Analyst,Graduate,13,95988,Chennai,2018-03-01,No,2,No
9543,Kiran Patel,Female,22,Marketing,SEO Specialist,B.Com,2,54669,Delhi,2022-10-29,No,3,Yes
9544,Amit Gupta,Male,46,Marketing,SEO Specialist,B.Com,19,95413,Pune,2020-01-13,No,1,No
9545,Kiran Kumar,Male,43,HR,Recruiter,M.Com,19,84568,Kolkata,2021-03-15,Yes,4,Yes
9546,Priya Joshi,Female,46,Sales,Sales Manager,M.Com,17,82592,Mumbai,2024-03-06,No,1,No
9547,Sonia Sharma,Female,38,IT,Developer,M.Com,17,105230,Kolkata,2021-01-29,No,4,No
9548,Vikas Yadav,Male,46,Marketing,Marketing Executive,M.Com,19,92863,Mumbai,2015-11-25,Yes,4,No
9549,Pooja Mehta,Male,37,Marketing,Marketing Executive,Graduate,14,82832,Noida,2016-06-21,Yes,3,No
9550,Arjun Singh,Male,25,Operations,Operations Executive,M.Com,4,55081,Delhi,2021-08-10,No,5,No
9551,Rohan Roy,Male,33,IT,Developer,B.Com,10,87586,Mumbai,2018-12-05,Yes,3,No
9552,Arjun Roy,Male,37,Operations,Supervisor,Graduate,12,67908,Pune,2016-08-31,No,4,No
9553,Rahul Joshi,Male,43,Sales,Sales Manager,Graduate,15,80459,Noida,2024-05-18,Yes,4,No
9554,Pooja Patel,Male,41,HR,Recruiter,Graduate,13,74425,Jaipur,2021-11-11,No,4,No
9555,Kiran Kumar,Male,25,Marketing,SEO Specialist,M.Com,1,45866,Mumbai,2022-11-24,No,3,Yes
9556,Deepak Patel,Male,38,Marketing,SEO Specialist,Graduate,12,77089,Pune,2015-05-09,No,3,No
9557,Priya Gupta,Male,42,HR,Recruiter,MBA,18,81743,Bengaluru,2017-11-30,No,4,No
9558,Anjali Verma,Male,34,Finance,Financial Analyst,Graduate,14,94014,Mumbai,2018-01-30,Yes,3,No
9559,Sonia Mehta,Female,41,Sales,Sales Manager,MBA,12,78934,Noida,2020-04-07,No,1,Yes
9560,Priya Gupta,Male,28,Marketing,SEO Specialist,MBA,4,59805,Mumbai,2020-02-16,No,4,Yes
9561,Vikas Roy,Female,38,HR,Recruiter,M.Com,17,79671,Jaipur,2020-02-10,Yes,4,No
9562,Rohan Kumar,Male,24,Marketing,Marketing Executive,B.Com,2,48759,Kolkata,2018-09-11,No,1,Yes
9563,Sneha Patel,Male,42,IT,Analyst,B.Com,12,99791,Ahmedabad,2024-08-26,No,4,No
9564,Pooja Kumar,Female,37,IT,Analyst,B.Com,16,103155,Delhi,2019-10-03,Yes,4,No
9565,Rahul Verma,Female,34,Operations,Operations Executive,M.Com,10,63189,Pune,2018-03-03,No,2,No
9566,Rahul Sharma,Male,38,Finance,Financial Analyst,M.Com,18,100615,Bengaluru,2018-01-18,Yes,1,Yes
9567,Priya Kumar,Female,36,Finance,Accountant,M.Com,7,72900,Delhi,2022-01-28,Yes,2,No
9568,Neha Singh,Female,36,IT,Developer,MBA,16,108481,Mumbai,2022-03-09,No,1,Yes
9569,Sonia Singh,Male,32,Finance,Accountant,B.Com,8,79918,Ahmedabad,2018-06-03,Yes,4,No
9570,Priya Gupta,Female,31,Marketing,SEO Specialist,B.Tech,1,46597,Delhi,2024-09-22,No,3,No
9571,Amit Singh,Male,41,HR,HR Executive,B.Com,20,87179,Kolkata,2023-11-25,No,2,Yes
9572,Amit Sharma,Male,30,Marketing,SEO Specialist,B.Tech,1,47840,Delhi,2024-08-22,No,5,No
9573,Vikas Kumar,Female,37,Marketing,SEO Specialist,Graduate,11,71995,Pune,2019-02-15,No,5,No
9574,Vikas Kumar,Male,25,IT,Developer,M.Com,4,77124,Pune,2015-02-27,No,5,No
9575,Sonia Yadav,Female,21,Operations,Operations Executive,B.Tech,0,39615,Pune,2017-08-22,No,4,Yes
9576,Rohan Singh,Male,32,Marketing,Marketing Executive,MBA,8,66608,Jaipur,2023-05-24,No,4,No
9577,Kiran Joshi,Female,23,Marketing,SEO Specialist,Graduate,0,47063,Delhi,2023-06-26,No,1,No
9578,Mohit Mehta,Female,36,Marketing,Marketing Executive,Graduate,14,81921,Bengaluru,2016-03-03,No,2,No
9579,Pooja Mehta,Male,24,IT,Developer,M.Com,2,67477,Bengaluru,2020-08-16,No,2,No
9580,Arjun Mehta,Female,29,Operations,Supervisor,MBA,4,55577,Chennai,2018-02-22,No,2,Yes
9581,Nisha Singh,Male,43,Operations,Operations Executive,MBA,16,84707,Lucknow,2015-09-13,Yes,1,Yes
9582,Deepak Gupta,Male,37,Finance,Accountant,M.Com,15,88924,Lucknow,2017-07-15,Yes,3,No
9583,Anjali Kumar,Female,29,Finance,Financial Analyst,M.Com,2,56340,Delhi,2024-10-26,No,2,No
9584,Sonia Mehta,Female,24,Sales,Sales Executive,B.Com,2,50275,Chennai,2017-12-18,No,4,No
9585,Amit Mehta,Male,38,IT,Developer,B.Tech,11,90196,Noida,2024-01-23,Yes,3,No
9586,Arjun Verma,Male,34,IT,Analyst,B.Tech,6,76026,Pune,2019-10-10,Yes,5,No
9587,Priya Patel,Male,40,Operations,Operations Executive,B.Tech,16,84945,Mumbai,2019-04-26,Yes,4,No
9588,Rahul Gupta,Male,45,Marketing,SEO Specialist,M.Com,19,97452,Pune,2018-10-15,Yes,1,Yes
9589,Sonia Yadav,Male,28,Marketing,SEO Specialist,MBA,4,53332,Kolkata,2022-10-26,No,4,No
9590,Nisha Gupta,Male,46,Marketing,Marketing Executive,Graduate,18,96875,Jaipur,2018-08-29,No,3,No
9591,Amit Patel,Male,29,Operations,Operations Executive,B.Com,6,59980,Lucknow,2020-02-10,No,1,Yes
9592,Kiran Yadav,Male,44,Sales,Sales Executive,B.Com,15,86593,Mumbai,2023-11-11,No,4,No
9593,Pooja Mehta,Female,28,IT,QA Engineer,M.Com,0,68734,Noida,2019-02-09,No,1,No
9594,Rohan Yadav,Female,26,Sales,Sales Manager,M.Com,5,55253,Delhi,2024-01-22,No,2,No
9595,Kiran Verma,Female,39,Sales,Sales Manager,M.Com,11,77266,Kolkata,2021-02-12,No,3,No
9596,Pooja Roy,Female,40,Operations,Operations Executive,B.Tech,16,84444,Bengaluru,2016-04-01,No,1,Yes
9597,Priya Gupta,Male,31,HR,Recruiter,M.Com,7,58244,Lucknow,2022-04-03,No,2,Yes
9598,Sonia Gupta,Female,30,Finance,Financial Analyst,B.Com,4,63053,Jaipur,2016-11-29,No,3,No
9599,Amit Patel,Male,36,IT,Analyst,B.Com,10,85730,Kolkata,2019-12-14,No,5,No
9600,Anjali Yadav,Male,45,Operations,Supervisor,B.Tech,16,80263,Pune,2024-06-11,No,3,No
9601,Kiran Mehta,Female,39,IT,QA Engineer,B.Com,19,115203,Ahmedabad,2024-11-07,Yes,4,No
9602,Anjali Mehta,Female,37,Finance,Accountant,B.Tech,8,79202,Bengaluru,2015-08-23,No,3,No
9603,Rohan Mehta,Male,38,Finance,Financial Analyst,B.Com,8,79566,Noida,2021-09-02,No,3,No
